YEAR:Period,CostType,VALUE
2020-2050,CAP,182149.58903301053
,CAP,45829.97174277399
2020-2050,FIX,56364.57661002063
,FIX,12389.89596012092
2020-2050,VAR,-61832.34002098351
,VAR,-33852.72803806986
