YEAR:Period,CostType,VALUE
2020-2050,CAP,135727.6828903181
,CAP,36068.12933774988
2020-2050,FIX,49137.69266821315
,FIX,11433.178904794402
2020-2050,VAR,-52280.13489638588
,VAR,-32921.72121997923
