YEAR:Period,CostType,VALUE
2020-2050,CAP,151121.53087797627
,CAP,43474.96837377541
2020-2050,FIX,52657.45534009745
,FIX,13200.915628296218
2020-2050,VAR,-42077.6075073592
,VAR,-26909.693306866182
