YEAR:Period,CostType,VALUE
2020-2050,CAP,139732.71121662445
,CAP,39120.382438402645
2020-2050,FIX,51978.15908713638
,FIX,11935.838466294848
2020-2050,VAR,-74384.83074293501
,VAR,-37188.08516719196
