YEAR:Period,CostType,VALUE
2020-2050,CAP,147620.52066167083
,CAP,31857.251572983416
2020-2050,FIX,52796.257793976816
,FIX,11489.685087297205
2020-2050,VAR,-84978.73874578885
,VAR,-37637.30905464702
