YEAR:Period,CostType,VALUE
2020-2050,CAP,178241.23821674116
,CAP,40977.5277654386
2020-2050,FIX,49373.26700824414
,FIX,11431.190825640006
2020-2050,VAR,-54184.98269537836
,VAR,-29713.05347324491
