YEAR:Period,CostType,VALUE
2020-2050,CAP,137317.61041247565
,CAP,34874.262134216406
2020-2050,FIX,53061.46914990655
,FIX,12290.92718557809
2020-2050,VAR,-83664.67988670914
,VAR,-37269.15794302564
