YEAR:Period,CostType,VALUE
2020-2050,CAP,154695.31098180707
,CAP,42085.65098863558
2020-2050,FIX,56106.54548134756
,FIX,13477.284081706279
2020-2050,VAR,-73346.44721895065
,VAR,-31555.977129335224
