YEAR:Period,CostType,VALUE
2020-2050,CAP,174254.51052244473
,CAP,40901.056222579595
2020-2050,FIX,51553.790450726236
,FIX,11666.505889836504
2020-2050,VAR,-79085.9073205097
,VAR,-36007.639695300546
