YEAR:Period,CostType,VALUE
2020-2050,CAP,158180.88126711277
,CAP,37033.81119848682
2020-2050,FIX,53041.154936838575
,FIX,11603.058167565325
2020-2050,VAR,-58120.39154624822
,VAR,-31843.852649313696
