YEAR:Period,CostType,VALUE
2020-2050,CAP,166968.0290903549
,CAP,42809.04746118054
2020-2050,FIX,52999.4602235814
,FIX,11771.250208413523
2020-2050,VAR,-53663.00411210256
,VAR,-33254.734049212384
