YEAR:Period,CostType,VALUE
2020-2050,CAP,177508.58240498038
,CAP,45379.30271933398
2020-2050,FIX,49266.92500107853
,FIX,11781.340221867022
2020-2050,VAR,-56338.99096881527
,VAR,-31443.133821067255
