YEAR:Period,CostType,VALUE
2020-2050,CAP,188959.4436542548
,CAP,45166.17844753629
2020-2050,FIX,58447.351244824305
,FIX,12886.193855662714
2020-2050,VAR,-82964.09402268539
,VAR,-35792.065044647505
