YEAR:Period,CostType,VALUE
2020-2050,CAP,129580.43920552656
,CAP,35558.40119507224
2020-2050,FIX,50943.74716596158
,FIX,11934.092331475198
2020-2050,VAR,-77988.6678310851
,VAR,-37937.73116775014
