YEAR:Period,CostType,VALUE
2020-2050,CAP,172223.80869797635
,CAP,44077.732683713024
2020-2050,FIX,55886.803744450146
,FIX,12173.568574313114
2020-2050,VAR,-76456.88097822122
,VAR,-37928.734186827416
