YEAR:Period,CostType,VALUE
2020-2050,CAP,197480.8245494877
,CAP,48137.00354717779
2020-2050,FIX,57011.04451291664
,FIX,12844.929747950522
2020-2050,VAR,-61333.8015210107
,VAR,-32006.51556575468
