YEAR:Period,CostType,VALUE
2020-2050,CAP,154102.37238719923
,CAP,37229.82250641566
2020-2050,FIX,48302.65580382308
,FIX,10857.73737013895
2020-2050,VAR,-73436.3876217211
,VAR,-37269.34857985413
