YEAR:Period,CostType,VALUE
2020-2050,CAP,128096.60077880822
,CAP,29803.467204000706
2020-2050,FIX,49077.96620172934
,FIX,10505.240728801846
2020-2050,VAR,-84058.33040954557
,VAR,-41923.722466325235
