YEAR:Period,CostType,VALUE
2020-2050,CAP,138939.48107727247
,CAP,39737.41928596025
2020-2050,FIX,52457.151691479674
,FIX,12497.301511258904
2020-2050,VAR,-71796.60530841845
,VAR,-35346.8573506308
