YEAR:Period,CostType,VALUE
2020-2050,CAP,163537.89700844302
,CAP,36396.98909541649
2020-2050,FIX,55907.85222869956
,FIX,12005.689608289202
2020-2050,VAR,-77716.60897043507
,VAR,-33963.34128967314
