YEAR:Period,CostType,VALUE
2020-2050,CAP,155871.22218175468
,CAP,43947.32881597435
2020-2050,FIX,53383.409678754
,FIX,12756.984396896065
2020-2050,VAR,-73134.75768177172
,VAR,-35654.5639929929
