YEAR:Period,CostType,VALUE
2020-2050,CAP,147540.4768403137
,CAP,40954.79598039284
2020-2050,FIX,54077.704101412724
,FIX,13049.282122055367
2020-2050,VAR,-67787.2750079601
,VAR,-33609.29655672474
