YEAR:Period,CostType,VALUE
2020-2050,CAP,136419.52009276365
,CAP,28577.62265937421
2020-2050,FIX,48121.70751530998
,FIX,10352.094851806109
2020-2050,VAR,-87103.83036469908
,VAR,-42056.94317039102
