YEAR:Period,CostType,VALUE
2020-2050,CAP,145119.8198364015
,CAP,41678.53804478395
2020-2050,FIX,53508.79318064866
,FIX,12871.650443958948
2020-2050,VAR,-68287.08197694732
,VAR,-33625.46505960086
