YEAR:Period,CostType,VALUE
2020-2050,CAP,143769.60622411364
,CAP,33950.58546515547
2020-2050,FIX,47428.15807857317
,FIX,10587.906913226798
2020-2050,VAR,-74583.90238547878
,VAR,-38569.07640774117
