YEAR:Period,CostType,VALUE
2020-2050,CAP,123815.27319187266
,CAP,31867.41405669259
2020-2050,FIX,47019.18557405708
,FIX,10702.57291126189
2020-2050,VAR,-58929.927614779066
,VAR,-36433.2931708519
