YEAR:Period,CostType,VALUE
2020-2050,CAP,169882.0679521925
,CAP,40266.08493809557
2020-2050,FIX,52530.311509938685
,FIX,12079.095423219464
2020-2050,VAR,-87558.91583767398
,VAR,-37238.11677386101
