YEAR:Period,CostType,VALUE
2020-2050,CAP,154556.61832527304
,CAP,42069.23332985527
2020-2050,FIX,56169.69199609122
,FIX,13477.295863701507
2020-2050,VAR,-73112.91151900783
,VAR,-31556.078054728136
