YEAR:Period,CostType,VALUE
2020-2050,CAP,130648.60754704318
,CAP,28496.814122789
2020-2050,FIX,50610.73051473136
,FIX,10763.302523848537
2020-2050,VAR,-92003.18177458903
,VAR,-41606.593844987314
