YEAR:Period,CostType,VALUE
2020-2050,CAP,168591.8521020366
,CAP,49710.07901785827
2020-2050,FIX,53436.33282034078
,FIX,13288.777797106432
2020-2050,VAR,-58378.352493800136
,VAR,-31604.096087203034
