YEAR:Period,CostType,VALUE
2020-2050,CAP,143339.42799085754
,CAP,40906.446088846766
2020-2050,FIX,54699.40566710385
,FIX,12976.49504923496
2020-2050,VAR,-79490.12784541197
,VAR,-34827.61186356478
