YEAR:Period,CostType,VALUE
2020-2050,CAP,151055.63402601512
,CAP,35398.155680951386
2020-2050,FIX,48110.018844870014
,FIX,10843.244852537338
2020-2050,VAR,-72128.81383966055
,VAR,-37003.05952268279
