YEAR:Period,CostType,VALUE
2020-2050,CAP,135916.19586492146
,CAP,34603.92886479964
2020-2050,FIX,48557.54590367886
,FIX,11294.782883406002
2020-2050,VAR,-54216.69235875014
,VAR,-33669.807894377394
