YEAR:Period,CostType,VALUE
2020-2050,CAP,191331.76014151255
,CAP,50954.48010706978
2020-2050,FIX,60383.39065833943
,FIX,13469.347559607708
2020-2050,VAR,-78141.5825847269
,VAR,-35023.95271132895
