YEAR:Period,CostType,VALUE
2020-2050,CAP,241774.25512072942
,CAP,68550.53150705535
2020-2050,FIX,60935.0187198269
,FIX,15181.515957266602
2020-2050,VAR,-84311.1842224673
,VAR,-33927.93345493942
