YEAR:Period,CostType,VALUE
2020-2050,CAP,153274.96225984496
,CAP,41749.70646260591
2020-2050,FIX,50822.677201933
,FIX,12383.647787187194
2020-2050,VAR,-47167.140929568384
,VAR,-29714.119210562632
