YEAR:Period,CostType,VALUE
2020-2050,CAP,217795.21953326918
,CAP,73425.026701475
2020-2050,FIX,67925.5395968299
,FIX,18086.65525769542
2020-2050,VAR,-64341.398908433745
,VAR,-26674.73654964738
