YEAR:Period,CostType,VALUE
2020-2050,CAP,151944.9576005997
,CAP,31082.136223353147
2020-2050,FIX,48577.21357087169
,FIX,10720.004228647173
2020-2050,VAR,-68741.97853945535
,VAR,-35804.53390525545
