YEAR:Period,CostType,VALUE
2020-2050,CAP,152891.76640981788
,CAP,40079.825825071144
2020-2050,FIX,54537.56547774857
,FIX,12819.225866561777
2020-2050,VAR,-79807.93123496875
,VAR,-34948.116429397196
