YEAR:Period,CostType,VALUE
2020-2050,CAP,183649.92217181704
,CAP,58558.66645756665
2020-2050,FIX,55225.88293746859
,FIX,14013.455605922121
2020-2050,VAR,-50106.81501248194
,VAR,-31674.516853768386
