YEAR:Period,CostType,VALUE
2020-2050,CAP,153472.0138612717
,CAP,40883.14817497991
2020-2050,FIX,53113.32737755523
,FIX,12283.114758973099
2020-2050,VAR,-71255.08830760168
,VAR,-34866.156332761704
