YEAR:Period,CostType,VALUE
2020-2050,CAP,124792.00184205362
,CAP,34310.39755207126
2020-2050,FIX,47936.34436351692
,FIX,11448.199446267517
2020-2050,VAR,-55807.93352003124
,VAR,-34342.17996861514
