YEAR:Period,CostType,VALUE
2020-2050,CAP,159565.90598176763
,CAP,39520.286969249115
2020-2050,FIX,50319.05826305293
,FIX,11521.06336814794
2020-2050,VAR,-82106.93675136642
,VAR,-39171.013280375824
