YEAR:Period,CostType,VALUE
2020-2050,CAP,137117.0816104943
,CAP,33242.33154285653
2020-2050,FIX,49512.84298893773
,FIX,10757.714367772229
2020-2050,VAR,-68335.44760742
,VAR,-36946.484184616915
