YEAR:Period,CostType,VALUE
2020-2050,CAP,127268.07994488293
,CAP,34967.78794667061
2020-2050,FIX,49474.493434692486
,FIX,11695.947310590838
2020-2050,VAR,-67112.78189783855
,VAR,-36394.93403585369
