YEAR:Period,CostType,VALUE
2020-2050,CAP,157991.91795868985
,CAP,47612.44269718048
2020-2050,FIX,52403.70440783801
,FIX,12891.384771294524
2020-2050,VAR,-60674.35377954668
,VAR,-33095.47549039763
