YEAR:Period,CostType,VALUE
2020-2050,CAP,151189.78686836228
,CAP,40029.423097700994
2020-2050,FIX,54982.31099672849
,FIX,12404.08337013559
2020-2050,VAR,-79687.03185306679
,VAR,-35856.4409572032
