YEAR:Period,CostType,VALUE
2020-2050,CAP,188420.70666560507
,CAP,59956.16008698242
2020-2050,FIX,58219.98968235724
,FIX,14512.939976247038
2020-2050,VAR,-72432.80835206177
,VAR,-35870.581859465434
