YEAR:Period,CostType,VALUE
2020-2050,CAP,177371.26298538566
,CAP,46972.72809330284
2020-2050,FIX,49419.00412602057
,FIX,12110.170617855787
2020-2050,VAR,-55092.20901456496
,VAR,-31460.972196540122
