YEAR:Period,CostType,VALUE
2020-2050,CAP,148972.6017557867
,CAP,42666.996238205844
2020-2050,FIX,53157.86263940787
,FIX,13037.34009273283
2020-2050,VAR,-53808.64753833752
,VAR,-29802.13901266742
