YEAR:Period,CostType,VALUE
2020-2050,CAP,145827.5993263057
,CAP,39181.71034273875
2020-2050,FIX,50789.56619507801
,FIX,11967.125693178225
2020-2050,VAR,-45512.93281395031
,VAR,-29924.825451447963
