YEAR:Period,CostType,VALUE
2020-2050,CAP,131519.34000692348
,CAP,32208.405227281713
2020-2050,FIX,51503.70938096561
,FIX,11358.89250918629
2020-2050,VAR,-89252.01172543365
,VAR,-40581.445589467774
