YEAR:Period,CostType,VALUE
2020-2050,CAP,162767.65601011552
,CAP,47097.625851528785
2020-2050,FIX,55430.04937637028
,FIX,13404.322117192547
2020-2050,VAR,-79443.62784226447
,VAR,-34542.94678157587
