YEAR:Period,CostType,VALUE
2020-2050,CAP,155457.31497749352
,CAP,47001.88370613781
2020-2050,FIX,50815.519722235156
,FIX,12613.932813630801
2020-2050,VAR,-49252.99046993545
,VAR,-30892.07046778209
