YEAR:Period,CostType,VALUE
2020-2050,CAP,170676.748476957
,CAP,37787.44196433856
2020-2050,FIX,52482.83247404671
,FIX,11868.333285161745
2020-2050,VAR,-86021.967822435
,VAR,-35662.66489700311
