YEAR:Period,CostType,VALUE
2020-2050,CAP,270011.4958861501
,CAP,83807.19711684482
2020-2050,FIX,61828.71834163282
,FIX,16585.77135362628
2020-2050,VAR,-62257.64949617395
,VAR,-30197.178658120483
