YEAR:Period,CostType,VALUE
2020-2050,CAP,131300.96092143038
,CAP,33645.293176239735
2020-2050,FIX,52207.57541509873
,FIX,12009.251937227016
2020-2050,VAR,-86227.15441578763
,VAR,-38388.01413426147
