YEAR:Period,CostType,VALUE
2020-2050,CAP,130206.80211858846
,CAP,30762.8409078946
2020-2050,FIX,48128.712745446435
,FIX,10409.602874961489
2020-2050,VAR,-71276.18263132562
,VAR,-38415.32948783558
