YEAR:Period,CostType,VALUE
2020-2050,CAP,166914.95671600394
,CAP,43352.20517869052
2020-2050,FIX,57226.30101465386
,FIX,13104.875260953713
2020-2050,VAR,-73494.13367844584
,VAR,-32361.0447621444
