YEAR:Period,CostType,VALUE
2020-2050,CAP,217573.97267371815
,CAP,64785.33050415173
2020-2050,FIX,54765.39811520582
,FIX,13800.59234472422
2020-2050,VAR,-56994.1499879147
,VAR,-31643.473864306987
