YEAR:Period,CostType,VALUE
2020-2050,CAP,184463.57238188607
,CAP,46450.7927078753
2020-2050,FIX,57834.72810312099
,FIX,12627.849679386212
2020-2050,VAR,-72778.61379271538
,VAR,-36049.21005283351
