YEAR:Period,CostType,VALUE
2020-2050,CAP,215146.45144928628
,CAP,74713.91182422392
2020-2050,FIX,66370.53912876103
,FIX,17815.77772118173
2020-2050,VAR,-56399.50491135053
,VAR,-27416.07592511345
