YEAR:Period,CostType,VALUE
2020-2050,CAP,147434.09739394984
,CAP,34506.60013321385
2020-2050,FIX,50818.55850856491
,FIX,11166.187085264133
2020-2050,VAR,-61910.93154379925
,VAR,-33809.75179228099
