YEAR:Period,CostType,VALUE
2020-2050,CAP,216705.0263550998
,CAP,66298.6668652206
2020-2050,FIX,58947.308978529
,FIX,15301.374811741018
2020-2050,VAR,-44491.07343600005
,VAR,-27871.343343310116
